level_0,index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,avg_price,avg_monthly_price,avg_weekly_price,zipcode_count,avg_security_deposit,avg_cleaning_fee
8199,8199,Ormond,2/1 Lillimur Rd,3,u,960000.0,S,hockingstuart,13/05/2017,11.8,3204.0,3.0,2.0,2.0,199.0,167.0,1995.0,Glen Eira,-37.9034,145.0409,Southern Metropolitan,3578.0,114.61,2936.0,719.22,80.0,314.27,56.84
8201,8201,Ormond,286 Tucker Rd,4,t,1425000.0,S,Buxton,20/05/2017,11.8,3204.0,4.0,2.0,2.0,314.0,189.0,2000.0,Glen Eira,-37.9084,145.0532,Southern Metropolitan,3578.0,114.61,2936.0,719.22,80.0,314.27,56.84
8206,8206,Pascoe Vale,62 Devon Rd,3,h,755000.0,S,Nelson,6/05/2017,9.9,3044.0,3.0,2.0,2.0,294.0,110.0,1950.0,Moreland,-37.7215,144.9251,Northern Metropolitan,7485.0,98.95,1567.5,514.2,40.0,199.21,47.94
8208,8208,Pascoe Vale,2 Ann St,2,h,999000.0,S,Nelson,8/04/2017,9.9,3044.0,2.0,1.0,1.0,587.0,95.0,1920.0,Moreland,-37.7306,144.9357,Northern Metropolitan,7485.0,98.95,1567.5,514.2,40.0,199.21,47.94
8210,8210,Pascoe Vale,115 Derby St,4,h,800000.0,S,Nelson,8/04/2017,9.9,3044.0,4.0,1.0,1.0,593.0,131.0,1970.0,Moreland,-37.7278,144.9463,Northern Metropolitan,7485.0,98.95,1567.5,514.2,40.0,199.21,47.94
8212,8212,Pascoe Vale,9 Bawden Ct,4,h,770000.0,S,Nelson,13/05/2017,9.9,3044.0,4.0,1.0,2.0,596.0,130.0,1960.0,Moreland,-37.7195,144.9456,Northern Metropolitan,7485.0,98.95,1567.5,514.2,40.0,199.21,47.94
8214,8214,Pascoe Vale,1/142 Derby St,3,h,585000.0,S,YPA,13/05/2017,9.9,3044.0,3.0,1.0,1.0,0.0,129.0,2000.0,Moreland,-37.7243,144.9473,Northern Metropolitan,7485.0,98.95,1567.5,514.2,40.0,199.21,47.94
8216,8216,Pascoe Vale,5 Sims St,3,h,708000.0,S,hockingstuart,13/05/2017,9.9,3044.0,3.0,1.0,2.0,321.0,94.0,1950.0,Moreland,-37.7242,144.9424,Northern Metropolitan,7485.0,98.95,1567.5,514.2,40.0,199.21,47.94
8220,8220,Pascoe Vale,10/43 Arndt Rd,2,u,427500.0,S,hockingstuart,20/05/2017,9.9,3044.0,2.0,1.0,1.0,134.0,75.0,1988.0,Moreland,-37.7216,144.9292,Northern Metropolitan,7485.0,98.95,1567.5,514.2,40.0,199.21,47.94
8221,8221,Pascoe Vale,5/137 Northumberland Rd,3,t,560000.0,S,Nelson,20/05/2017,9.9,3044.0,3.0,2.0,1.0,141.0,94.0,2009.0,Moreland,-37.7177,144.9328,Northern Metropolitan,7485.0,98.95,1567.5,514.2,40.0,199.21,47.94
8223,8223,Pascoe Vale,2A Bolingbroke St,2,t,520000.0,S,Brad,22/04/2017,9.9,3044.0,2.0,1.0,1.0,0.0,82.0,2011.0,Moreland,-37.7324,144.9377,Northern Metropolitan,7485.0,98.95,1567.5,514.2,40.0,199.21,47.94
8228,8228,Port Melbourne,281 Esplanade East,3,h,1400000.0,S,Marshall,6/05/2017,3.8,3207.0,3.0,3.0,0.0,92.0,105.0,1910.0,Port Phillip,-37.8368,144.9463,Southern Metropolitan,8648.0,200.21,4743.96,1480.79,257.0,476.94,79.21
8229,8229,Port Melbourne,317/99 Dow St,2,u,520000.0,VB,Buxton,8/04/2017,3.8,3207.0,2.0,1.0,1.0,2166.0,54.0,2012.0,Port Phillip,-37.8415,144.9412,Southern Metropolitan,8648.0,200.21,4743.96,1480.79,257.0,476.94,79.21
8231,8231,Port Melbourne,301/115 Nott St,2,h,801000.0,S,Greg,8/04/2017,3.8,3207.0,2.0,2.0,1.0,0.0,90.0,2012.0,Port Phillip,-37.84,144.939,Southern Metropolitan,8648.0,200.21,4743.96,1480.79,257.0,476.94,79.21
8232,8232,Port Melbourne,203 Station St,3,h,2400000.0,S,Greg,8/04/2017,3.8,3207.0,3.0,2.0,2.0,368.0,226.0,1880.0,Port Phillip,-37.8323,144.9463,Southern Metropolitan,8648.0,200.21,4743.96,1480.79,257.0,476.94,79.21
8233,8233,Port Melbourne,204/52 Nott St,2,u,575000.0,S,Biggin,13/05/2017,3.8,3207.0,2.0,1.0,1.0,7159.0,61.0,2008.0,Port Phillip,-37.841,144.9386,Southern Metropolitan,8648.0,200.21,4743.96,1480.79,257.0,476.94,79.21
8240,8240,Port Melbourne,205/15 Pickles St,2,u,600000.0,VB,hockingstuart,29/04/2017,3.8,3207.0,2.0,1.0,1.0,0.0,61.0,2005.0,Port Phillip,-37.8443,144.9442,Southern Metropolitan,8648.0,200.21,4743.96,1480.79,257.0,476.94,79.21
8241,8241,Port Melbourne,55/4 Seisman Pl,2,u,1030000.0,S,Buxton,29/04/2017,3.8,3207.0,2.0,2.0,2.0,21715.0,99.0,2005.0,Port Phillip,-37.8424,144.9449,Southern Metropolitan,8648.0,200.21,4743.96,1480.79,257.0,476.94,79.21
8257,8257,Preston,14 West St,3,h,1190000.0,S,Barry,6/05/2017,8.8,3072.0,3.0,2.0,2.0,572.0,118.0,1935.0,Darebin,-37.736,145.0033,Northern Metropolitan,14577.0,94.16,1449.2,525.43,141.0,190.74,43.66
8260,8260,Preston,7 Leicester St,3,h,1121000.0,S,Barry,8/04/2017,8.8,3072.0,3.0,2.0,3.0,604.0,123.0,1925.0,Darebin,-37.7438,144.9971,Northern Metropolitan,14577.0,94.16,1449.2,525.43,141.0,190.74,43.66
8263,8263,Preston,53 William St,3,h,917500.0,S,Nelson,8/04/2017,8.8,3072.0,3.0,2.0,2.0,472.0,123.0,1965.0,Darebin,-37.7336,145.0022,Northern Metropolitan,14577.0,94.16,1449.2,525.43,141.0,190.74,43.66
8265,8265,Preston,31 Benambra St,3,h,800000.0,PI,hockingstuart,13/05/2017,8.8,3072.0,3.0,2.0,2.0,319.0,124.0,1940.0,Darebin,-37.7334,144.9873,Northern Metropolitan,14577.0,94.16,1449.2,525.43,141.0,190.74,43.66
8266,8266,Preston,3 Carthew Gr,4,h,1075000.0,S,Nelson,13/05/2017,8.8,3072.0,4.0,1.0,2.0,521.0,146.0,1935.0,Darebin,-37.7506,144.99,Northern Metropolitan,14577.0,94.16,1449.2,525.43,141.0,190.74,43.66
8270,8270,Preston,33 Grandview Rd,3,h,1000000.0,VB,Nelson,20/05/2017,8.8,3072.0,3.0,1.0,3.0,624.0,145.0,1950.0,Darebin,-37.7373,144.9864,Northern Metropolitan,14577.0,94.16,1449.2,525.43,141.0,190.74,43.66
8274,8274,Preston,20 Ambon St,3,h,910000.0,S,hockingstuart,22/04/2017,8.8,3072.0,3.0,1.0,1.0,674.0,90.0,1955.0,Darebin,-37.7341,145.0275,Northern Metropolitan,14577.0,94.16,1449.2,525.43,141.0,190.74,43.66
8280,8280,Preston,6 Adams St,3,h,690000.0,S,RW,29/04/2017,8.8,3072.0,3.0,1.0,2.0,581.0,90.0,1960.0,Darebin,-37.7536,145.0191,Northern Metropolitan,14577.0,94.16,1449.2,525.43,141.0,190.74,43.66
8282,8282,Preston,39 Malpas St,3,h,1100000.0,S,Nelson,29/04/2017,8.8,3072.0,3.0,2.0,4.0,637.0,124.0,1950.0,Darebin,-37.7344,145.0208,Northern Metropolitan,14577.0,94.16,1449.2,525.43,141.0,190.74,43.66
8285,8285,Preston,3/152 Tyler St,1,u,385000.0,SP,Brad,29/04/2017,8.8,3072.0,1.0,1.0,1.0,896.0,65.0,2011.0,Darebin,-37.7316,145.0201,Northern Metropolitan,14577.0,94.16,1449.2,525.43,141.0,190.74,43.66
8292,8292,Reservoir,18 Zinnia St,3,h,595000.0,SP,Barry,6/05/2017,11.2,3073.0,3.0,1.0,1.0,490.0,116.0,1970.0,Darebin,-37.7152,144.9817,Northern Metropolitan,21650.0,273.93,1459.63,399.89,68.0,240.79,25.45
8295,8295,Reservoir,11 Mais St,4,h,905000.0,S,hockingstuart,8/04/2017,11.2,3073.0,4.0,2.0,2.0,696.0,142.0,1965.0,Darebin,-37.7074,145.0276,Northern Metropolitan,21650.0,273.93,1459.63,399.89,68.0,240.79,25.45
8297,8297,Reservoir,3/138 Rathcown Rd,3,t,815000.0,S,Barry,8/04/2017,11.2,3073.0,3.0,2.0,2.0,213.0,1.0,2012.0,Darebin,-37.7085,145.018,Northern Metropolitan,21650.0,273.93,1459.63,399.89,68.0,240.79,25.45
8298,8298,Reservoir,19 Tovey St,4,h,770000.0,S,Ray,8/04/2017,11.2,3073.0,4.0,3.0,3.0,697.0,213.0,1970.0,Darebin,-37.701,144.9993,Northern Metropolitan,21650.0,273.93,1459.63,399.89,68.0,240.79,25.45
8300,8300,Reservoir,22 Wilson Bvd,3,h,610000.0,S,Barry,8/04/2017,11.2,3073.0,3.0,1.0,2.0,435.0,102.0,1960.0,Darebin,-37.7054,144.9945,Northern Metropolitan,21650.0,273.93,1459.63,399.89,68.0,240.79,25.45
8302,8302,Reservoir,1 Delaware St,2,h,861500.0,S,Nelson,13/05/2017,11.2,3073.0,2.0,1.0,1.0,419.0,100.0,1940.0,Darebin,-37.721,145.016,Northern Metropolitan,21650.0,273.93,1459.63,399.89,68.0,240.79,25.45
8303,8303,Reservoir,21 Henty St,3,h,801000.0,SP,Love,13/05/2017,11.2,3073.0,3.0,1.0,1.0,551.0,115.0,1950.0,Darebin,-37.7194,145.0015,Northern Metropolitan,21650.0,273.93,1459.63,399.89,68.0,240.79,25.45
8306,8306,Reservoir,2/6 Merrilands Rd,2,u,490000.0,S,Ray,13/05/2017,11.2,3073.0,2.0,1.0,1.0,143.0,85.0,2009.0,Darebin,-37.6955,145.0097,Northern Metropolitan,21650.0,273.93,1459.63,399.89,68.0,240.79,25.45
8307,8307,Reservoir,1/74 Miranda Rd,3,h,605000.0,S,Love,13/05/2017,11.2,3073.0,3.0,1.0,2.0,371.0,112.0,1950.0,Darebin,-37.7068,145.0193,Northern Metropolitan,21650.0,273.93,1459.63,399.89,68.0,240.79,25.45
8308,8308,Reservoir,1/209 Purinuan Rd,2,t,652000.0,S,Nelson,13/05/2017,11.2,3073.0,2.0,2.0,2.0,254.0,93.0,2007.0,Darebin,-37.7071,145.0108,Northern Metropolitan,21650.0,273.93,1459.63,399.89,68.0,240.79,25.45
8313,8313,Reservoir,2/87 Purinuan Rd,2,h,375000.0,PI,Nelson,20/05/2017,11.2,3073.0,2.0,1.0,1.0,101.0,67.0,1980.0,Darebin,-37.7091,145.0259,Northern Metropolitan,21650.0,273.93,1459.63,399.89,68.0,240.79,25.45
8318,8318,Reservoir,4/65 Thackeray Rd,2,u,505000.0,S,RW,29/04/2017,11.2,3073.0,2.0,1.0,1.0,110.0,1.0,1960.0,Darebin,-37.7216,145.0099,Northern Metropolitan,21650.0,273.93,1459.63,399.89,68.0,240.79,25.45
8346,8346,Rosanna,7/4 Banyule Rd,2,u,615000.0,S,Miles,29/04/2017,11.4,3084.0,2.0,1.0,1.0,190.0,105.0,1980.0,Banyule,-37.7437,145.0729,Eastern Metropolitan,3540.0,126.41,2215.0,1081.11,73.0,461.71,61.35
8348,8348,Seddon,199 Buckley St,2,h,665000.0,PI,Village,13/05/2017,6.6,3011.0,2.0,1.0,0.0,269.0,80.0,1900.0,Maribyrnong,-37.8026,144.8882,Western Metropolitan,2417.0,95.6,1624.61,441.92,198.0,181.93,46.69
8353,8353,South Melbourne,20 Glover St,3,h,2240000.0,S,Greg,6/05/2017,2.1,3205.0,3.0,2.0,1.0,197.0,168.0,1900.0,Port Phillip,-37.8395,144.9489,Southern Metropolitan,5943.0,214.85,4125.23,1226.02,300.0,376.78,78.78
8355,8355,South Melbourne,8/192 Cecil St,1,u,460000.0,S,hockingstuart,8/04/2017,2.1,3205.0,1.0,1.0,1.0,0.0,42.0,1970.0,Port Phillip,-37.8344,144.9581,Southern Metropolitan,5943.0,214.85,4125.23,1226.02,300.0,376.78,78.78
8356,8356,South Melbourne,5 Park Pl,2,u,650000.0,VB,hockingstuart,8/04/2017,2.1,3205.0,2.0,1.0,0.0,438.0,2.0,1900.0,Port Phillip,-37.8353,144.9599,Southern Metropolitan,5943.0,214.85,4125.23,1226.02,300.0,376.78,78.78
8357,8357,South Melbourne,24B Dow St,2,t,1100000.0,S,Marshall,13/05/2017,2.1,3205.0,2.0,1.0,1.0,327.0,75.0,2004.0,Port Phillip,-37.8351,144.964,Southern Metropolitan,5943.0,214.85,4125.23,1226.02,300.0,376.78,78.78
8358,8358,South Melbourne,27 Lyell St,3,h,1820000.0,S,WHITEFOX,13/05/2017,2.1,3205.0,3.0,1.0,1.0,204.0,105.0,1910.0,Port Phillip,-37.8365,144.9497,Southern Metropolitan,5943.0,214.85,4125.23,1226.02,300.0,376.78,78.78
8361,8361,South Melbourne,53/39 Dorcas St,3,u,680000.0,VB,Greg,22/04/2017,2.1,3205.0,3.0,2.0,2.0,0.0,110.87,2003.0,Port Phillip,-37.8309,144.9686,Southern Metropolitan,5943.0,214.85,4125.23,1226.02,300.0,376.78,78.78
8363,8363,South Melbourne,411/38 Bank St,3,u,710000.0,VB,Greg,29/04/2017,2.1,3205.0,3.0,2.0,2.0,0.0,150.0,2001.0,Port Phillip,-37.8319,144.9682,Southern Metropolitan,5943.0,214.85,4125.23,1226.02,300.0,376.78,78.78
8401,8401,Strathmore,18 Strathaird St,4,h,810000.0,PI,Nelson,6/05/2017,9.7,3041.0,4.0,1.0,1.0,543.0,137.0,1960.0,Moonee Valley,-37.7199,144.9044,Western Metropolitan,3284.0,106.12,1500.0,350.0,8.0,,
8402,8402,Strathmore,8 Jones Ct,3,h,1021000.0,S,Considine,8/04/2017,9.7,3041.0,3.0,2.0,2.0,371.0,183.0,2014.0,Moonee Valley,-37.7229,144.9055,Western Metropolitan,3284.0,106.12,1500.0,350.0,8.0,,
8408,8408,Sunshine,54 Ardoyne St,3,h,940000.0,S,Douglas,6/05/2017,12.6,3020.0,3.0,2.0,2.0,572.0,190.0,1950.0,Brimbank,-37.7966,144.8256,Western Metropolitan,3755.0,69.56,600.0,160.0,45.0,245.92,42.3
8409,8409,Sunshine,138 Devonshire Rd,4,h,726000.0,S,YPA,6/05/2017,12.6,3020.0,4.0,2.0,0.0,567.0,95.0,1950.0,Brimbank,-37.7866,144.8458,Western Metropolitan,3755.0,69.56,600.0,160.0,45.0,245.92,42.3
8412,8412,Sunshine,2 Colin St,4,h,990000.0,S,FN,8/04/2017,12.6,3020.0,4.0,1.0,6.0,654.0,189.0,1950.0,Brimbank,-37.7803,144.8415,Western Metropolitan,3755.0,69.56,600.0,160.0,45.0,245.92,42.3
8416,8416,Sunshine,69 Duke St,3,h,710000.0,S,Village,29/04/2017,12.6,3020.0,3.0,1.0,0.0,483.0,93.84,1950.0,Brimbank,-37.7875,144.8456,Western Metropolitan,3755.0,69.56,600.0,160.0,45.0,245.92,42.3
8417,8417,Sunshine,73 Monash St,3,h,840000.0,PI,FN,29/04/2017,12.6,3020.0,3.0,1.0,1.0,462.0,108.0,1930.0,Brimbank,-37.7894,144.8383,Western Metropolitan,3755.0,69.56,600.0,160.0,45.0,245.92,42.3
8423,8423,Sunshine North,3 Belmore Rd,4,h,775000.0,S,Douglas,29/04/2017,13.3,3020.0,4.0,1.0,2.0,665.0,147.0,1980.0,Brimbank,-37.7662,144.8383,Western Metropolitan,4217.0,69.56,600.0,160.0,45.0,245.92,42.3
8424,8424,Sunshine North,90 McIntyre Rd,3,h,490000.0,PI,Douglas,29/04/2017,13.3,3020.0,3.0,1.0,1.0,546.0,145.0,1960.0,Brimbank,-37.7676,144.8307,Western Metropolitan,4217.0,69.56,600.0,160.0,45.0,245.92,42.3
8425,8425,Sunshine West,32 Killara St,3,h,716000.0,S,Barry,6/05/2017,13.5,3020.0,3.0,1.0,1.0,534.0,120.0,1975.0,Brimbank,-37.7886,144.821,Western Metropolitan,6763.0,69.56,600.0,160.0,45.0,245.92,42.3
8427,8427,Sunshine West,1/10 Fremont Pde,4,h,515000.0,SP,Brad,8/04/2017,13.5,3020.0,4.0,2.0,2.0,332.0,159.0,2006.0,Brimbank,-37.7962,144.8064,Western Metropolitan,6763.0,69.56,600.0,160.0,45.0,245.92,42.3
8428,8428,Sunshine West,27 Warmington Rd,3,h,530000.0,S,Barry,8/04/2017,13.5,3020.0,3.0,1.0,1.0,573.0,119.0,1970.0,Brimbank,-37.8017,144.8258,Western Metropolitan,6763.0,69.56,600.0,160.0,45.0,245.92,42.3
8429,8429,Sunshine West,91 Hilma St,4,h,685000.0,S,Bells,13/05/2017,13.5,3020.0,4.0,2.0,2.0,572.0,184.0,1967.0,Brimbank,-37.7912,144.7979,Western Metropolitan,6763.0,69.56,600.0,160.0,45.0,245.92,42.3
8431,8431,Sunshine West,133 David Dr,3,t,521000.0,S,Bells,29/04/2017,13.5,3020.0,3.0,3.0,2.0,134.0,124.45,2008.0,Brimbank,-37.79,144.7886,Western Metropolitan,6763.0,69.56,600.0,160.0,45.0,245.92,42.3
8432,8432,Sunshine West,100 Links St,3,h,571000.0,S,GL,29/04/2017,13.5,3020.0,3.0,1.0,1.0,757.0,100.0,1950.0,Brimbank,-37.7845,144.8088,Western Metropolitan,6763.0,69.56,600.0,160.0,45.0,245.92,42.3
8435,8435,Surrey Hills,2/35 Boisdale St,2,u,825000.0,S,Fletchers,13/05/2017,11.2,3127.0,2.0,1.0,2.0,180.0,85.0,1970.0,Whitehorse,-37.8351,145.10299999999995,Southern Metropolitan,5457.0,86.41,1699.0,444.5,68.0,136.81,37.29
8436,8436,Surrey Hills,61 Broughton Rd,3,h,1525000.0,S,Fletchers,13/05/2017,11.2,3127.0,3.0,2.0,2.0,347.0,195.0,2013.0,Whitehorse,-37.8323,145.105,Southern Metropolitan,5457.0,86.41,1699.0,444.5,68.0,136.81,37.29
8437,8437,Surrey Hills,18 Empress Rd,2,h,1260000.0,SP,Jellis,13/05/2017,11.2,3127.0,2.0,1.0,0.0,269.0,124.0,1910.0,Boroondara,-37.8201,145.0887,Southern Metropolitan,5457.0,86.41,1699.0,444.5,68.0,136.81,37.29
8438,8438,Surrey Hills,29 Weybridge St,4,h,2360000.0,S,Marshall,13/05/2017,11.2,3127.0,4.0,2.0,2.0,764.0,265.0,1930.0,Boroondara,-37.81800000000001,145.0946,Southern Metropolitan,5457.0,86.41,1699.0,444.5,68.0,136.81,37.29
8439,8439,Surrey Hills,1/6 Blackburn St,2,h,1250000.0,SP,Fletchers,20/05/2017,11.2,3127.0,2.0,2.0,1.0,323.0,96.0,1980.0,Boroondara,-37.823,145.0993,Southern Metropolitan,5457.0,86.41,1699.0,444.5,68.0,136.81,37.29
8441,8441,Surrey Hills,6A Thistle St,4,h,1600000.0,PI,Marshall,20/05/2017,11.2,3127.0,4.0,1.0,2.0,600.0,186.0,1886.0,Boroondara,-37.8327,145.0976,Southern Metropolitan,5457.0,86.41,1699.0,444.5,68.0,136.81,37.29
8456,8456,Thornbury,145 Shaftesbury Pde,3,h,1195000.0,S,Love,8/04/2017,6.5,3071.0,3.0,1.0,2.0,463.0,131.0,1930.0,Darebin,-37.7593,144.9885,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
8457,8457,Thornbury,4/2 Strettle St,2,u,716000.0,S,Love,8/04/2017,6.5,3071.0,2.0,1.0,1.0,0.0,87.0,1995.0,Darebin,-37.7554,144.982,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
8462,8462,Thornbury,3/1 Smith St,3,t,998000.0,SP,Jellis,13/05/2017,6.5,3071.0,3.0,2.0,1.0,0.0,166.0,2001.0,Darebin,-37.7579,145.0,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
8463,8463,Thornbury,3/31 Clapham St,2,u,600000.0,S,Love,20/05/2017,6.5,3071.0,2.0,1.0,1.0,0.0,59.0,1960.0,Darebin,-37.7549,144.9979,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
8464,8464,Thornbury,35D Clapham St,3,h,1346000.0,S,Nelson,20/05/2017,6.5,3071.0,3.0,2.0,2.0,349.0,130.0,1918.0,Darebin,-37.7544,144.998,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
8466,8466,Thornbury,292 Rathmines St,3,h,1275000.0,PI,Jellis,20/05/2017,6.5,3071.0,3.0,1.0,2.0,517.0,115.0,1950.0,Darebin,-37.7638,145.0182,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
8470,8470,Thornbury,1/44 Hammond St,3,u,880000.0,SP,McGrath,29/04/2017,6.5,3071.0,3.0,1.0,2.0,242.0,117.0,1995.0,Darebin,-37.7639,145.0135,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
8471,8471,Thornbury,58 Leinster Gr,2,t,960000.0,S,Jellis,29/04/2017,6.5,3071.0,2.0,2.0,2.0,158.0,133.0,2007.0,Darebin,-37.7587,144.9881,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
8472,8472,Thornbury,5 Shaftesbury Pde,2,h,1260000.0,S,Nelson,29/04/2017,6.5,3071.0,2.0,1.0,0.0,317.0,96.0,1910.0,Darebin,-37.7606,144.9995,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
8473,8473,Thornbury,68 Wilmoth St,2,h,1100000.0,SP,McGrath,29/04/2017,6.5,3071.0,3.0,1.0,1.0,330.0,132.0,1930.0,Darebin,-37.7629,145.0165,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
8477,8477,Viewbank,9 Rockaway Dr,4,h,1155000.0,PI,Fletchers,22/04/2017,13.8,3084.0,4.0,2.0,3.0,780.0,217.0,1950.0,Banyule,-37.7308,145.0932,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
8486,8486,West Footscray,61 Clive St,4,h,1435000.0,S,Village,6/05/2017,8.2,3012.0,4.0,2.0,2.0,523.0,244.0,1915.0,Maribyrnong,-37.798,144.8728,Western Metropolitan,5058.0,112.63,2335.0,518.0,76.0,281.3,63.9
8487,8487,West Footscray,4/8 Margot St,2,h,470000.0,SP,Greg,6/05/2017,8.2,3012.0,2.0,1.0,1.0,0.0,77.0,1975.0,Maribyrnong,-37.8088,144.8715,Western Metropolitan,5058.0,112.63,2335.0,518.0,76.0,281.3,63.9
8488,8488,West Footscray,6/350 Somerville Rd,2,h,502000.0,S,Sweeney,6/05/2017,8.2,3012.0,2.0,1.0,1.0,2701.0,79.0,2011.0,Maribyrnong,-37.8109,144.8684,Western Metropolitan,5058.0,112.63,2335.0,518.0,76.0,281.3,63.9
8489,8489,West Footscray,2/663 Barkly St,3,u,580000.0,SP,Jas,8/04/2017,8.2,3012.0,2.0,1.0,0.0,183.0,104.0,1930.0,Maribyrnong,-37.7968,144.8708,Western Metropolitan,5058.0,112.63,2335.0,518.0,76.0,281.3,63.9
8493,8493,West Footscray,10 Neil St,4,h,970000.0,PI,Biggin,8/04/2017,8.2,3012.0,4.0,1.0,2.0,528.0,143.0,1940.0,Maribyrnong,-37.7969,144.8647,Western Metropolitan,5058.0,112.63,2335.0,518.0,76.0,281.3,63.9
8494,8494,West Footscray,15 Rupert St,4,h,1325000.0,S,hockingstuart,8/04/2017,8.2,3012.0,4.0,2.0,4.0,525.0,188.0,1930.0,Maribyrnong,-37.7994,144.8763,Western Metropolitan,5058.0,112.63,2335.0,518.0,76.0,281.3,63.9
8497,8497,West Footscray,4/38 Hampton Pde,2,u,266000.0,S,Sweeney,20/05/2017,8.2,3012.0,2.0,1.0,1.0,1059.0,65.0,1970.0,Maribyrnong,-37.8062,144.8665,Western Metropolitan,5058.0,112.63,2335.0,518.0,76.0,281.3,63.9
8499,8499,West Footscray,91 Suffolk St,2,h,888000.0,PI,Sweeney,20/05/2017,8.2,3012.0,2.0,1.0,2.0,401.0,113.81,1945.0,Maribyrnong,-37.7903,144.8703,Western Metropolitan,5058.0,112.63,2335.0,518.0,76.0,281.3,63.9
8502,8502,West Footscray,1 Dongola Rd,3,h,935000.0,S,Jas,22/04/2017,8.2,3012.0,3.0,1.0,2.0,325.0,102.0,1925.0,Maribyrnong,-37.7922,144.8818,Western Metropolitan,5058.0,112.63,2335.0,518.0,76.0,281.3,63.9
8505,8505,Williamstown,44 Electra St,4,h,2165000.0,SP,Greg,6/05/2017,8.0,3016.0,4.0,2.0,2.0,450.0,190.0,1910.0,Hobsons Bay,-37.861,144.8985,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
8506,8506,Williamstown,8 Jobson St,3,h,1245000.0,S,hockingstuart,6/05/2017,8.0,3016.0,3.0,2.0,2.0,292.0,117.0,1980.0,Hobsons Bay,-37.8575,144.8922,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
8507,8507,Williamstown,73a Victoria St,4,h,2075000.0,SP,Greg,6/05/2017,8.0,3016.0,4.0,3.0,2.0,324.0,229.0,2009.0,Hobsons Bay,-37.8622,144.8884,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
8508,8508,Williamstown,2/77 Dover Rd,2,u,543000.0,S,Williams,8/04/2017,8.0,3016.0,2.0,1.0,1.0,0.0,78.0,1974.0,Hobsons Bay,-37.8536,144.8981,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
8509,8509,Williamstown,8 Princes St,3,h,1150000.0,SP,Jas,8/04/2017,8.0,3016.0,3.0,1.0,0.0,308.0,120.0,1900.0,Hobsons Bay,-37.8526,144.895,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
8514,8514,Williamstown,8/97 Verdon St,2,u,465000.0,S,Raine,13/05/2017,8.0,3016.0,2.0,1.0,1.0,0.0,78.0,1970.0,Hobsons Bay,-37.8589,144.8921,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
8516,8516,Williamstown,12/53 Morris St,2,u,550000.0,SP,Williams,22/04/2017,8.0,3016.0,2.0,1.0,2.0,0.0,65.0,1990.0,Hobsons Bay,-37.8685,144.9058,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
8518,8518,Williamstown,6 Caspian Tce,4,h,1200000.0,SP,Village,29/04/2017,8.0,3016.0,4.0,3.0,2.0,183.0,191.0,2006.0,Hobsons Bay,-37.8566,144.8737,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
8523,8523,Yarraville,8 Gordon Pde,3,h,990000.0,S,Jas,6/05/2017,7.0,3013.0,3.0,1.0,2.0,340.0,119.0,1940.0,Maribyrnong,-37.8227,144.8827,Western Metropolitan,6543.0,135.61,2966.09,923.57,82.0,388.41,58.03
8528,8528,Yarraville,54 Tongue St,4,h,2035000.0,S,Jas,8/04/2017,7.0,3013.0,4.0,2.0,0.0,607.0,201.0,1890.0,Maribyrnong,-37.8128,144.8905,Western Metropolitan,6543.0,135.61,2966.09,923.57,82.0,388.41,58.03
8529,8529,Yarraville,29 Wilson St,3,h,935000.0,S,Jas,8/04/2017,7.0,3013.0,3.0,1.0,0.0,198.0,98.0,1970.0,Maribyrnong,-37.8194,144.8914,Western Metropolitan,6543.0,135.61,2966.09,923.57,82.0,388.41,58.03
